State,County,year,congestion_events,avg_severity,avg_delay_typical,avg_delay_freeflow,slow_events,moderate_events,fast_events,slow_event_percentage
SD,Todd,2017,1,2.0,4.97,4.98,0,0,1,0.0
SD,Todd,2018,30,1.83,5.72,5.73,2,12,16,6.67
SD,Todd,2019,28,1.25,4.31,4.31,4,11,13,14.29
SD,Todd,2020,20,1.25,5.1,5.4,3,8,9,15.0
SD,Todd,2021,6,0.33,3.0,3.0,0,2,4,0.0
SD,Tripp,2017,2,2.0,2.56,2.58,0,1,1,0.0
SD,Tripp,2018,7,1.86,7.61,7.65,0,1,6,0.0
SD,Tripp,2019,16,0.56,5.16,5.22,7,2,7,43.75
SD,Tripp,2020,43,0.58,4.93,4.98,6,5,32,13.95
SD,Tripp,2021,10,0.5,4.3,4.5,3,0,7,30.0
SD,Tripp,2022,2,0.5,6.0,5.5,0,0,2,0.0
SD,Turner,2018,3,1.33,5.64,5.61,1,1,1,33.33
SD,Turner,2019,5,0.6,4.93,5.13,3,0,2,60.0
SD,Turner,2020,4,0.5,4.0,4.0,3,1,0,75.0
SD,Turner,2021,10,0.4,4.3,4.7,4,3,3,40.0
SD,Union,2016,5,1.8,0.81,0.81,2,1,2,40.0
SD,Union,2017,15,1.47,2.09,2.18,4,4,7,26.67
SD,Union,2018,29,1.66,4.24,4.4,0,5,24,0.0
SD,Union,2019,50,1.66,2.5,2.54,9,5,36,18.0
SD,Union,2020,28,1.11,3.18,3.29,11,3,14,39.29
SD,Union,2021,16,1.31,3.06,3.06,5,1,10,31.25
SD,Union,2022,3,2.0,4.67,5.0,0,0,3,0.0
SD,Walworth,2017,5,1.2,1.84,1.87,0,0,5,0.0
SD,Walworth,2018,1,2.0,7.02,7.02,0,1,0,0.0
SD,Walworth,2019,6,1.17,8.0,8.0,2,1,3,33.33
SD,Walworth,2020,5,1.6,5.0,5.0,2,1,2,40.0
SD,Walworth,2021,1,2.0,3.0,3.0,0,1,0,0.0
SD,Yankton,2017,3,1.0,1.84,1.87,0,0,3,0.0
SD,Yankton,2018,11,1.64,8.18,8.22,1,8,2,9.09
SD,Yankton,2019,10,0.9,3.13,3.15,3,2,5,30.0
SD,Yankton,2020,5,1.4,3.2,3.4,2,2,1,40.0
SD,Yankton,2021,5,1.2,3.8,3.8,2,1,2,40.0
SD,Yankton,2022,1,1.0,2.0,2.0,0,0,1,0.0
SD,Ziebach,2017,2,2.0,4.22,4.23,0,2,0,0.0
SD,Ziebach,2018,3,1.0,8.99,9.09,2,0,1,66.67
SD,Ziebach,2019,4,1.5,7.5,7.5,4,0,0,100.0
SD,Ziebach,2020,8,0.88,4.5,4.88,3,2,3,37.5
SD,Ziebach,2021,3,1.0,4.0,4.0,2,0,1,66.67
TN,Anderson,2017,19,1.53,4.08,4.74,1,8,10,5.26
TN,Anderson,2018,38,1.71,5.52,5.78,12,15,11,31.58
TN,Anderson,2019,57,1.07,4.09,4.46,11,22,24,19.3
TN,Anderson,2020,14,1.14,5.29,5.93,2,6,6,14.29
TN,Anderson,2021,36,0.97,4.81,5.28,4,20,12,11.11
TN,Anderson,2022,27,1.11,4.74,5.04,0,10,17,0.0
TN,Bedford,2017,14,1.57,4.55,4.58,5,5,4,35.71
TN,Bedford,2018,34,1.53,3.03,3.18,18,6,10,52.94
TN,Bedford,2019,14,1.14,7.01,7.02,3,6,5,21.43
TN,Bedford,2020,11,0.82,4.73,5.73,2,7,2,18.18
TN,Bedford,2021,16,0.5,0.94,2.06,1,12,3,6.25
TN,Bedford,2022,8,0.62,3.0,3.25,0,1,7,0.0
TN,Benton,2017,10,1.4,4.2,4.2,2,3,5,20.0
TN,Benton,2018,34,1.62,6.64,6.76,4,8,22,11.76
TN,Benton,2019,7,1.86,7.76,7.76,1,4,2,14.29
TN,Benton,2020,1,1.0,2.0,2.0,0,1,0,0.0
TN,Benton,2021,5,1.6,3.4,3.4,0,1,4,0.0
TN,Benton,2022,11,1.64,8.0,8.09,2,1,8,18.18
TN,Bledsoe,2017,4,1.75,3.01,3.03,0,2,2,0.0
TN,Bledsoe,2018,4,1.25,3.16,3.17,2,1,1,50.0
TN,Bledsoe,2019,6,0.33,3.83,3.83,1,1,4,16.67
TN,Bledsoe,2020,3,1.0,12.0,12.0,1,0,2,33.33
TN,Bledsoe,2021,1,1.0,7.0,8.0,0,1,0,0.0
TN,Blount,2017,39,1.23,3.12,3.28,13,15,11,33.33
TN,Blount,2018,71,1.32,2.92,3.11,23,31,17,32.39
TN,Blount,2019,49,0.71,7.24,7.37,18,23,8,36.73
TN,Blount,2020,29,0.28,3.17,4.1,7,13,9,24.14
TN,Blount,2021,32,0.31,2.88,3.5,3,19,10,9.38
TN,Blount,2022,20,0.9,6.95,7.35,6,13,1,30.0
TN,Bradley,2017,18,1.44,3.51,3.91,7,2,9,38.89
TN,Bradley,2018,50,1.58,4.37,4.6,11,13,26,22.0
TN,Bradley,2019,56,1.48,2.4,2.47,9,12,35,16.07
TN,Bradley,2020,33,1.0,3.3,3.82,6,11,16,18.18
TN,Bradley,2021,68,1.25,3.79,4.19,7,27,34,10.29
TN,Bradley,2022,24,1.75,6.75,6.83,1,9,14,4.17
TN,Campbell,2017,28,1.39,4.01,4.03,6,7,15,21.43
TN,Campbell,2018,55,1.67,5.94,6.13,9,18,28,16.36
TN,Campbell,2019,96,1.61,3.31,3.32,31,24,41,32.29
TN,Campbell,2020,14,1.36,4.79,5.0,0,2,12,0.0
TN,Campbell,2021,47,1.6,7.17,7.38,1,16,30,2.13
TN,Campbell,2022,62,1.53,5.58,5.65,1,15,46,1.61
TN,Cannon,2017,4,1.0,1.55,1.86,2,0,2,50.0
TN,Cannon,2018,8,1.12,3.17,3.47,3,1,4,37.5
TN,Cannon,2019,7,0.0,1.1,1.5,2,5,0,28.57
TN,Cannon,2020,7,0.14,2.43,2.71,1,1,5,14.29
TN,Cannon,2021,11,0.09,1.82,2.55,1,1,9,9.09
TN,Cannon,2022,8,0.25,2.25,2.62,0,3,5,0.0
TN,Carroll,2017,22,1.5,4.96,5.0,4,4,14,18.18
TN,Carroll,2018,39,1.05,3.12,3.15,2,11,26,5.13
TN,Carroll,2019,8,1.75,5.52,5.51,4,2,2,50.0
TN,Carroll,2020,8,0.88,5.5,5.62,1,2,5,12.5
TN,Carroll,2021,11,0.82,4.36,4.36,0,5,6,0.0
TN,Carroll,2022,5,1.2,6.4,6.4,0,2,3,0.0
TN,Carter,2017,1,2.0,5.37,5.23,1,0,0,100.0
TN,Carter,2018,14,1.93,6.34,6.64,10,3,1,71.43
TN,Carter,2019,13,1.23,5.45,6.1,9,4,0,69.23
TN,Carter,2020,27,1.07,2.96,4.56,2,22,3,7.41
TN,Carter,2021,36,1.0,1.42,3.08,1,34,1,2.78
TN,Carter,2022,3,1.33,5.67,5.67,0,2,1,0.0
TN,Cheatham,2017,14,1.71,1.73,4.13,1,4,9,7.14
TN,Cheatham,2018,31,1.81,5.32,5.36,4,8,19,12.9
TN,Cheatham,2019,22,1.23,4.09,4.14,5,7,10,22.73
TN,Cheatham,2020,12,0.83,7.25,8.75,2,5,5,16.67
TN,Cheatham,2021,26,1.31,4.54,4.65,0,11,15,0.0
TN,Cheatham,2022,27,1.44,7.0,7.11,1,11,15,3.7
TN,Chester,2018,3,1.0,2.82,2.83,0,1,2,0.0
TN,Chester,2020,1,0.0,4.0,4.0,0,1,0,0.0
TN,Claiborne,2017,2,2.0,8.52,8.52,2,0,0,100.0
TN,Claiborne,2018,3,1.33,5.89,5.9,0,1,2,0.0
TN,Claiborne,2019,8,1.38,6.28,6.31,1,2,5,12.5
TN,Claiborne,2020,7,1.43,9.43,9.43,1,2,4,14.29
TN,Claiborne,2021,4,0.75,3.75,4.0,0,1,3,0.0
TN,Claiborne,2022,3,0.67,4.67,5.0,1,0,2,33.33
TN,Clay,2017,2,2.0,8.09,8.09,1,1,0,50.0
TN,Clay,2018,3,2.0,11.31,11.3,1,2,0,33.33
TN,Clay,2019,1,1.0,8.0,8.0,0,1,0,0.0
TN,Cocke,2017,4,2.0,5.34,5.49,2,0,2,50.0
TN,Cocke,2018,8,1.88,4.03,4.61,4,3,1,50.0
TN,Cocke,2019,68,1.53,2.15,2.15,28,13,27,41.18
TN,Cocke,2020,10,1.5,4.7,4.9,0,3,7,0.0
TN,Cocke,2021,4,2.0,7.25,7.75,1,2,1,25.0
TN,Cocke,2022,7,1.43,3.43,3.43,1,2,4,14.29
TN,Coffee,2017,16,1.25,2.57,2.69,0,9,7,0.0
TN,Coffee,2018,13,1.92,4.97,6.02,2,7,4,15.38
TN,Coffee,2019,49,1.22,3.87,3.87,8,14,27,16.33
TN,Coffee,2020,21,1.14,5.0,5.14,1,6,14,4.76
TN,Coffee,2021,19,1.0,3.74,4.42,1,6,12,5.26
TN,Coffee,2022,17,0.76,2.24,2.29,0,4,13,0.0
TN,Crockett,2017,5,1.2,2.97,2.97,0,2,3,0.0
TN,Crockett,2018,18,1.17,3.09,3.11,2,2,14,11.11
TN,Crockett,2019,4,1.25,1.99,1.99,0,1,3,0.0
TN,Crockett,2020,3,1.0,7.0,7.0,0,1,2,0.0
TN,Crockett,2022,3,0.67,2.67,3.0,0,1,2,0.0
TN,Cumberland,2017,22,1.82,4.64,4.66,1,11,10,4.55
TN,Cumberland,2018,52,1.73,4.84,4.89,14,16,22,26.92
TN,Cumberland,2019,75,1.63,3.51,3.53,33,14,28,44.0
TN,Cumberland,2020,40,1.12,4.45,5.5,1,8,31,2.5
TN,Cumberland,2021,27,1.33,3.78,4.07,0,8,19,0.0
TN,Cumberland,2022,35,1.46,13.63,13.71,5,9,21,14.29
TN,Davidson,2017,979,1.39,2.32,3.63,346,444,189,35.34
TN,Davidson,2018,2655,1.31,2.05,3.24,903,1319,433,34.01
TN,Davidson,2019,2489,0.84,2.23,3.66,663,1197,629,26.64
TN,Davidson,2020,824,0.84,2.08,3.5,175,435,214,21.24
TN,Davidson,2021,1809,1.05,2.49,3.5,259,1035,515,14.32
TN,Davidson,2022,1262,1.23,3.35,4.51,134,757,371,10.62
TN,De Kalb,2022,1,1.0,7.0,7.0,0,0,1,0.0
TN,DeKalb,2017,2,1.0,1.98,1.98,0,1,1,0.0
TN,DeKalb,2018,4,1.75,6.35,6.37,1,3,0,25.0
TN,DeKalb,2019,6,1.0,5.93,5.97,0,3,3,0.0
TN,DeKalb,2020,2,0.0,2.5,3.0,0,0,2,0.0
TN,DeKalb,2021,2,0.0,1.5,2.0,0,0,2,0.0
TN,Decatur,2017,1,2.0,26.43,26.47,1,0,0,100.0
TN,Decatur,2018,23,1.61,6.54,6.56,5,7,11,21.74
TN,Decatur,2019,1,2.0,6.53,6.53,1,0,0,100.0
TN,Decatur,2020,4,1.75,7.75,8.0,0,3,1,0.0
TN,Decatur,2021,9,1.11,3.78,3.78,0,1,8,0.0
TN,Decatur,2022,1,2.0,6.0,7.0,0,0,1,0.0
TN,Dekalb,2017,2,1.5,9.24,9.27,0,1,1,0.0
TN,Dekalb,2018,2,1.5,0.06,0.12,1,0,1,50.0
TN,Dickson,2017,13,1.54,5.88,6.57,3,5,5,23.08
TN,Dickson,2018,29,1.72,4.82,4.87,8,12,9,27.59
TN,Dickson,2019,27,1.41,5.92,6.05,1,9,17,3.7
TN,Dickson,2020,8,1.12,3.12,3.88,0,4,4,0.0
TN,Dickson,2021,39,1.05,3.18,3.72,0,19,20,0.0
TN,Dickson,2022,15,1.87,6.47,6.47,1,7,7,6.67
TN,Dyer,2017,8,1.62,2.23,2.3,2,3,3,25.0
TN,Dyer,2018,26,1.73,4.11,4.15,2,6,18,7.69
TN,Dyer,2019,13,1.23,1.83,2.06,4,4,5,30.77
TN,Dyer,2020,7,1.14,5.71,5.86,2,3,2,28.57
TN,Dyer,2021,7,1.57,4.71,5.14,0,3,4,0.0
TN,Dyer,2022,11,0.91,3.45,3.73,0,0,11,0.0
TN,Fayette,2017,14,1.71,4.63,4.63,4,5,5,28.57
TN,Fayette,2018,42,1.71,4.45,4.57,10,7,25,23.81
TN,Fayette,2019,20,1.45,3.24,3.31,6,5,9,30.0
TN,Fayette,2020,27,1.59,9.48,10.59,2,11,14,7.41
TN,Fayette,2021,23,1.39,4.96,5.09,0,7,16,0.0
TN,Fayette,2022,17,0.94,6.0,6.18,0,4,13,0.0
TN,Fentress,2017,4,1.5,5.75,5.83,1,2,1,25.0
TN,Fentress,2018,5,1.8,4.14,4.19,1,2,2,20.0
TN,Fentress,2019,9,1.0,5.11,5.22,0,2,7,0.0
TN,Fentress,2020,5,1.4,4.0,5.6,0,1,4,0.0
TN,Fentress,2021,6,0.67,4.0,4.33,0,2,4,0.0
TN,Fentress,2022,2,1.0,4.0,4.0,0,0,2,0.0
TN,Franklin,2017,2,1.0,3.68,3.64,0,0,2,0.0
TN,Franklin,2018,10,1.8,3.53,3.56,0,6,4,0.0
TN,Franklin,2019,6,1.17,10.18,10.18,2,2,2,33.33
TN,Franklin,2020,7,0.71,7.43,7.43,2,1,4,28.57
TN,Franklin,2021,6,0.83,2.17,2.17,0,1,5,0.0
TN,Franklin,2022,6,1.33,6.83,7.17,0,0,6,0.0
TN,Gibson,2017,5,1.4,0.55,0.57,2,2,1,40.0
TN,Gibson,2018,63,1.29,4.26,4.28,7,13,43,11.11
TN,Gibson,2019,21,1.05,7.39,7.4,4,11,6,19.05
TN,Gibson,2020,10,0.6,5.0,5.1,0,4,6,0.0
TN,Gibson,2021,5,1.0,4.0,4.0,0,1,4,0.0
TN,Gibson,2022,8,1.0,4.88,5.0,0,2,6,0.0
TN,Giles,2017,7,1.57,4.04,4.03,1,4,2,14.29
TN,Giles,2018,19,2.0,3.61,4.07,5,4,10,26.32
TN,Giles,2019,78,1.62,2.61,2.63,32,9,37,41.03
TN,Giles,2020,10,1.8,9.7,9.7,1,3,6,10.0
TN,Giles,2021,21,0.71,2.52,3.14,2,8,11,9.52
TN,Giles,2022,10,1.0,4.4,4.7,1,0,9,10.0
TN,Grainger,2017,7,1.86,8.18,8.18,1,5,1,14.29
TN,Grainger,2018,17,1.82,7.22,7.25,3,8,6,17.65
TN,Grainger,2019,9,1.11,4.64,4.64,0,1,8,0.0
TN,Grainger,2020,8,1.25,6.25,6.0,0,5,3,0.0
TN,Grainger,2021,3,0.67,2.67,2.67,0,0,3,0.0
TN,Greene,2017,4,2.0,3.34,3.97,3,1,0,75.0
TN,Greene,2018,17,1.65,3.84,4.16,6,10,1,35.29
TN,Greene,2019,10,1.3,8.04,8.65,2,5,3,20.0
TN,Greene,2020,10,1.0,5.4,5.4,0,4,6,0.0
TN,Greene,2021,7,1.14,3.29,3.71,1,3,3,14.29
TN,Greene,2022,6,0.83,4.67,5.17,0,1,5,0.0
TN,Grundy,2017,6,1.33,2.12,2.14,1,2,3,16.67
TN,Grundy,2018,5,1.6,3.92,3.93,3,0,2,60.0
TN,Grundy,2019,16,1.5,6.63,7.0,10,2,4,62.5
TN,Grundy,2020,6,1.5,6.5,6.83,0,5,1,0.0
TN,Grundy,2021,7,1.14,6.29,6.43,0,3,4,0.0
TN,Grundy,2022,7,1.71,10.71,11.14,0,1,6,0.0
TN,Hamblen,2017,16,1.88,6.96,7.01,13,2,1,81.25
TN,Hamblen,2018,13,1.85,4.68,4.88,4,7,2,30.77
TN,Hamblen,2019,6,0.83,5.69,6.05,3,3,0,50.0
TN,Hamblen,2020,13,0.62,3.77,3.85,2,6,5,15.38
TN,Hamblen,2021,8,0.88,5.75,6.0,1,4,3,12.5
TN,Hamblen,2022,2,1.5,7.5,7.5,0,2,0,0.0
TN,Hamilton,2017,191,1.53,4.59,5.14,61,61,69,31.94
TN,Hamilton,2018,432,1.45,4.38,5.11,156,167,109,36.11
TN,Hamilton,2019,277,1.19,4.09,4.89,72,110,95,25.99
TN,Hamilton,2020,164,1.23,4.3,4.9,35,75,54,21.34
TN,Hamilton,2021,484,1.48,4.7,5.39,59,228,197,12.19
TN,Hamilton,2022,268,1.5,4.54,5.45,27,132,109,10.07
TN,Hancock,2018,1,2.0,0.0,0.0,1,0,0,100.0
TN,Hancock,2022,1,1.0,10.0,11.0,1,0,0,100.0
TN,Hardeman,2017,2,2.0,2.44,2.52,0,1,1,0.0
TN,Hardeman,2018,21,1.24,4.97,5.02,0,5,16,0.0
TN,Hardeman,2019,10,1.4,5.2,5.2,5,3,2,50.0
TN,Hardeman,2020,12,0.83,4.42,4.33,2,1,9,16.67
TN,Hardeman,2021,8,0.88,2.38,2.38,0,3,5,0.0
TN,Hardeman,2022,8,1.12,4.88,5.12,0,1,7,0.0
TN,Hardin,2017,9,1.78,4.59,4.69,1,3,5,11.11
TN,Hardin,2018,7,1.71,6.77,6.81,2,3,2,28.57
TN,Hardin,2019,7,1.43,7.21,7.37,3,0,4,42.86
TN,Hardin,2020,3,1.0,5.67,5.67,0,2,1,0.0
TN,Hardin,2021,8,0.62,3.38,3.88,0,2,6,0.0
TN,Hardin,2022,3,0.67,4.67,5.0,0,1,2,0.0
TN,Hawkins,2017,3,1.67,3.18,3.28,2,0,1,66.67
TN,Hawkins,2018,4,2.0,10.51,10.51,1,2,1,25.0
TN,Hawkins,2019,4,0.5,2.98,3.23,2,2,0,50.0
TN,Hawkins,2020,8,1.0,11.12,11.38,1,4,3,12.5
TN,Hawkins,2021,2,0.5,4.5,4.5,1,0,1,50.0
TN,Hawkins,2022,1,0.0,3.0,3.0,0,0,1,0.0
TN,Haywood,2017,6,1.5,2.21,2.23,3,1,2,50.0
TN,Haywood,2018,30,1.6,4.78,4.81,1,3,26,3.33
TN,Haywood,2019,37,1.51,4.46,4.46,12,8,17,32.43
TN,Haywood,2020,18,1.17,3.17,3.17,4,7,7,22.22
TN,Haywood,2021,10,1.4,4.8,5.1,1,4,5,10.0
TN,Haywood,2022,7,1.71,9.71,9.57,1,0,6,14.29
TN,Henderson,2017,8,2.12,3.39,3.41,1,3,4,12.5
TN,Henderson,2018,52,1.56,5.8,5.83,1,11,40,1.92
TN,Henderson,2019,12,1.58,8.79,8.79,5,3,4,41.67
TN,Henderson,2020,7,1.86,13.86,13.86,2,3,2,28.57
TN,Henderson,2021,3,1.0,4.0,4.0,0,0,3,0.0
TN,Henderson,2022,13,1.92,9.69,9.85,1,3,9,7.69
TN,Henry,2017,10,1.5,3.43,3.5,3,1,6,30.0
TN,Henry,2018,78,1.4,3.95,4.03,5,11,62,6.41
TN,Henry,2019,14,1.14,3.9,3.94,3,2,9,21.43
TN,Henry,2020,8,1.0,3.88,4.5,4,2,2,50.0
TN,Henry,2021,9,1.56,3.0,4.0,1,4,4,11.11
TN,Henry,2022,7,1.0,5.0,5.29,0,2,5,0.0
TN,Hickman,2017,5,1.8,5.83,5.84,1,2,2,20.0
TN,Hickman,2018,13,2.08,16.42,16.42,4,4,5,30.77
TN,Hickman,2019,23,1.43,4.5,4.51,7,6,10,30.43
TN,Hickman,2020,14,1.0,5.0,5.14,2,6,6,14.29
TN,Hickman,2021,14,1.57,9.79,9.79,1,5,8,7.14
TN,Hickman,2022,5,1.2,8.0,7.8,0,1,4,0.0
TN,Houston,2017,1,1.0,5.05,5.08,0,0,1,0.0
TN,Houston,2018,2,1.5,3.97,4.3,0,1,1,0.0
TN,Houston,2019,3,0.33,2.8,3.16,0,1,2,0.0
TN,Houston,2020,3,0.0,0.0,3.33,0,0,3,0.0
TN,Houston,2021,2,1.5,9.0,9.5,0,2,0,0.0
TN,Houston,2022,2,0.0,3.5,3.5,0,1,1,0.0
TN,Humphreys,2017,17,1.29,2.46,2.46,0,5,12,0.0
TN,Humphreys,2018,25,1.72,4.25,4.28,2,8,15,8.0
TN,Humphreys,2019,15,1.73,5.71,5.71,2,3,10,13.33
TN,Humphreys,2020,6,1.5,7.33,7.33,0,5,1,0.0
TN,Humphreys,2021,14,1.5,8.43,8.43,0,3,11,0.0
TN,Humphreys,2022,11,1.36,6.0,6.18,0,6,5,0.0
TN,Jackson,2018,1,1.0,7.12,7.12,0,0,1,0.0
TN,Jackson,2019,1,1.0,5.0,5.0,0,0,1,0.0
TN,Jackson,2021,1,0.0,4.0,4.0,0,0,1,0.0
TN,Jefferson,2017,9,1.56,5.93,5.94,3,3,3,33.33
TN,Jefferson,2018,33,1.91,5.05,5.11,4,11,18,12.12
TN,Jefferson,2019,26,1.54,3.83,3.87,6,9,11,23.08
TN,Jefferson,2020,26,1.58,4.69,4.69,1,5,20,3.85
TN,Jefferson,2021,7,1.57,3.86,3.86,0,2,5,0.0
TN,Jefferson,2022,16,2.0,11.75,11.81,3,4,9,18.75
TN,Johnson,2017,6,1.33,3.14,3.57,0,4,2,0.0
TN,Johnson,2019,4,0.75,10.25,10.38,3,1,0,75.0
TN,Johnson,2020,4,1.5,3.0,3.0,0,1,3,0.0
TN,Johnson,2021,4,1.0,5.75,5.75,0,2,2,0.0
TN,Johnson,2022,1,1.0,11.0,12.0,0,1,0,0.0
TN,Knox,2017,232,1.61,3.95,4.47,64,89,79,27.59
TN,Knox,2018,452,1.65,3.96,4.51,119,195,138,26.33
TN,Knox,2019,460,0.98,3.32,3.95,114,187,159,24.78
TN,Knox,2020,434,0.56,2.35,3.24,69,264,101,15.9
TN,Knox,2021,740,1.06,3.02,3.71,67,404,269,9.05
TN,Knox,2022,306,1.25,3.92,4.57,31,160,115,10.13
TN,Lake,2018,1,2.0,14.33,14.43,1,0,0,100.0
TN,Lake,2019,1,0.0,4.0,4.0,1,0,0,100.0
TN,Lake,2020,3,0.33,4.0,4.0,0,1,2,0.0
TN,Lake,2022,1,1.0,8.0,9.0,0,1,0,0.0
TN,Lauderdale,2017,2,1.0,0.38,0.38,0,0,2,0.0
TN,Lauderdale,2018,7,1.14,4.58,4.59,3,2,2,42.86
TN,Lauderdale,2019,7,1.57,7.21,7.5,2,4,1,28.57
TN,Lauderdale,2020,4,1.0,3.5,3.5,0,1,3,0.0
TN,Lauderdale,2021,3,0.33,4.0,5.33,1,1,1,33.33
TN,Lauderdale,2022,1,1.0,7.0,7.0,0,1,0,0.0
TN,Lawrence,2017,3,1.67,9.54,9.52,0,2,1,0.0
TN,Lawrence,2018,9,1.78,2.39,2.57,3,3,3,33.33
TN,Lawrence,2019,16,1.5,5.38,5.53,3,5,8,18.75
TN,Lawrence,2020,10,1.7,4.7,5.4,2,1,7,20.0
TN,Lawrence,2021,7,1.43,2.14,3.0,0,0,7,0.0
TN,Lawrence,2022,3,0.67,3.0,3.33,0,0,3,0.0
TN,Lewis,2018,1,1.0,0.02,0.0,0,1,0,0.0
TN,Lewis,2020,3,1.33,8.33,8.67,0,2,1,0.0
TN,Lewis,2021,5,0.6,5.4,5.4,0,0,5,0.0
TN,Lewis,2022,8,0.38,3.25,3.25,0,0,8,0.0
TN,Lincoln,2017,15,1.33,3.5,3.59,2,5,8,13.33
TN,Lincoln,2018,23,1.3,3.56,3.76,3,16,4,13.04
TN,Lincoln,2019,16,1.19,4.39,4.46,4,2,10,25.0
TN,Lincoln,2020,28,1.29,1.79,3.39,1,21,6,3.57
TN,Lincoln,2021,41,1.2,1.29,2.71,3,22,16,7.32
TN,Lincoln,2022,6,1.17,4.67,5.0,0,2,4,0.0
TN,Loudon,2017,37,1.73,10.13,10.26,10,26,1,27.03
TN,Loudon,2018,107,1.5,3.24,3.8,19,70,18,17.76
TN,Loudon,2019,39,1.1,2.48,2.53,6,10,23,15.38
TN,Loudon,2020,13,0.77,2.85,3.69,0,8,5,0.0
TN,Loudon,2021,50,1.48,5.08,5.22,0,26,24,0.0
TN,Loudon,2022,35,1.77,6.74,6.77,2,14,19,5.71
TN,Macon,2017,2,1.0,0.66,0.67,0,1,1,0.0
TN,Macon,2018,3,2.0,2.93,2.93,3,0,0,100.0
TN,Macon,2019,4,1.5,11.98,12.02,2,2,0,50.0
TN,Macon,2020,1,2.0,35.0,35.0,1,0,0,100.0
TN,Macon,2021,1,0.0,2.0,2.0,0,0,1,0.0
TN,Madison,2017,37,1.51,2.47,2.66,8,17,12,21.62
TN,Madison,2018,141,1.6,4.31,4.5,28,49,64,19.86
TN,Madison,2019,48,1.5,4.38,4.66,20,15,13,41.67
TN,Madison,2020,28,1.64,7.71,8.0,6,15,7,21.43
TN,Madison,2021,80,1.74,6.9,7.15,7,34,39,8.75
TN,Madison,2022,32,1.62,6.81,7.09,3,10,19,9.38
TN,Marion,2017,7,1.71,10.03,10.12,1,2,4,14.29
TN,Marion,2018,12,1.67,5.96,7.53,4,4,4,33.33
TN,Marion,2019,76,1.07,2.11,3.23,23,25,28,30.26
TN,Marion,2020,21,1.05,5.81,5.9,2,14,5,9.52
TN,Marion,2021,9,0.67,10.67,10.89,1,3,5,11.11
TN,Marion,2022,19,0.47,5.21,5.37,3,5,11,15.79
TN,Marshall,2017,9,1.44,2.37,2.38,3,1,5,33.33
TN,Marshall,2018,39,1.51,2.53,2.67,13,14,12,33.33
TN,Marshall,2019,28,1.21,1.89,1.96,5,2,21,17.86
TN,Marshall,2020,5,0.2,3.4,3.4,0,1,4,0.0
TN,Marshall,2021,12,1.17,4.67,4.75,0,2,10,0.0
TN,Marshall,2022,15,1.47,6.67,6.67,2,4,9,13.33
TN,Maury,2017,51,1.39,3.3,4.25,6,28,17,11.76
TN,Maury,2018,142,1.45,2.67,3.59,23,74,45,16.2
TN,Maury,2019,65,1.09,2.33,2.57,21,17,27,32.31
TN,Maury,2020,57,0.61,3.4,3.72,4,18,35,7.02
TN,Maury,2021,57,0.96,3.93,4.46,3,12,42,5.26
TN,Maury,2022,50,0.92,4.72,5.46,7,13,30,14.0
TN,McMinn,2017,9,1.56,3.58,3.58,1,3,5,11.11
TN,McMinn,2018,26,1.77,5.72,5.84,6,6,14,23.08
TN,McMinn,2019,74,1.58,2.02,2.02,23,8,43,31.08
TN,McMinn,2020,8,0.75,4.0,4.0,2,2,4,25.0
TN,McMinn,2021,13,1.92,8.69,8.77,1,4,8,7.69
TN,McMinn,2022,6,1.33,3.0,3.0,0,3,3,0.0
TN,McNairy,2017,5,2.0,6.38,6.38,4,1,0,80.0
TN,McNairy,2018,23,1.61,5.44,5.46,9,5,9,39.13
TN,McNairy,2019,7,1.86,5.54,5.54,2,3,2,28.57
TN,McNairy,2020,10,1.4,7.3,7.3,2,7,1,20.0
TN,McNairy,2021,2,0.5,3.0,3.0,0,1,1,0.0
TN,McNairy,2022,1,1.0,2.0,2.0,0,0,1,0.0
TN,Mcminn,2017,4,2.0,7.62,7.62,2,2,0,50.0
TN,Mcminn,2018,3,2.0,0.0,5.06,0,0,3,0.0
TN,Mcnairy,2017,1,2.0,4.38,4.38,0,1,0,0.0
TN,Meigs,2017,6,0.67,1.68,1.72,2,2,2,33.33
TN,Meigs,2018,1,1.0,0.0,7.47,0,0,1,0.0
TN,Meigs,2019,1,0.0,2.0,3.0,0,1,0,0.0
TN,Meigs,2020,2,1.0,12.5,13.0,1,0,1,50.0
TN,Meigs,2022,2,0.5,3.5,3.5,0,0,2,0.0
TN,Monroe,2017,8,1.25,1.95,1.99,2,2,4,25.0
TN,Monroe,2018,20,1.65,5.31,5.32,8,5,7,40.0
TN,Monroe,2019,15,1.27,3.94,4.61,2,3,10,13.33
TN,Monroe,2020,6,1.17,6.17,6.17,1,4,1,16.67
TN,Monroe,2021,6,1.17,4.17,4.17,0,3,3,0.0
TN,Monroe,2022,9,1.11,4.67,4.89,0,4,5,0.0
TN,Montgomery,2017,85,1.49,3.37,4.18,20,34,31,23.53
TN,Montgomery,2018,227,1.45,3.54,4.53,51,117,59,22.47
TN,Montgomery,2019,173,1.01,3.17,3.9,57,76,40,32.95
TN,Montgomery,2020,188,0.39,1.93,3.57,6,139,43,3.19
TN,Montgomery,2021,208,0.73,3.13,4.15,30,86,92,14.42
TN,Montgomery,2022,81,1.26,5.57,5.9,5,40,36,6.17
